gene,gene_name,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
ENSG00000057757,PITHD1,I: Ubiquitous,0.1065808670279283,0.0691431036234156,0.0711233847436431,0.17284353444795048
ENSG00000011009,LYPLA2,I: Ubiquitous,0.1600145894122551,0.0306632023627134,0.0711233847436431,0.17284353444795048
ENSG00000117308,GALE,I: Ubiquitous,0.0722957482284285,0.0601111180446709,0.0711233847436431,0.17284353444795048
ENSG00000117305,HMGCL,I: Ubiquitous,0.1537359316381825,0.0332239997663949,0.0711233847436431,0.17284353444795048
ENSG00000179163,FUCA1,I: Ubiquitous,0.2355669028761984,0.0700652526861237,0.0711233847436431,0.17284353444795048
ENSG00000189266,PNRC2,I: Ubiquitous,0.2772248853689037,0.0266870748342426,0.0711233847436431,0.17284353444795048
ENSG00000188529,SRSF10,I: Ubiquitous,0.3687734472696957,0.0590542161753326,0.0711233847436431,0.17284353444795048
ENSG00000185436,IFNLR1,IV: Basal,0.039625885785744,0.0798078469506542,0.0711233847436431,0.17284353444795048
ENSG00000001460,STPG1,IV: Basal,0.0463995414756148,0.0579182152443599,0.0711233847436431,0.17284353444795048
ENSG00000001461,NIPAL3,I: Ubiquitous,0.1023603584827011,0.0686737201136259,0.0711233847436431,0.17284353444795048
ENSG00000117602,RCAN3,IV: Basal,0.0534076698624426,0.0584618057661152,0.0711233847436431,0.17284353444795048
ENSG00000184454,NCMAP,IV: Basal,0.0086494372655273,0.1563163540957655,0.0711233847436431,0.17284353444795048
ENSG00000133226,SRRM1,I: Ubiquitous,0.378751563151313,0.0502468839086247,0.0711233847436431,0.17284353444795048
ENSG00000169504,CLIC4,I: Ubiquitous,0.0824301792413505,0.1468994618407701,0.0711233847436431,0.17284353444795048
ENSG00000117614,SYF2,I: Ubiquitous,0.3207586494372655,0.058643069180792,0.0711233847436431,0.17284353444795048
ENSG00000284602,ENSG00000284602,IV: Basal,0.009691538140892,0.1047921167852948,0.0711233847436431,0.17284353444795048
ENSG00000117616,RSRP1,I: Ubiquitous,0.3962328053355565,0.0954802799163883,0.0711233847436431,0.17284353444795048
ENSG00000183726,TMEM50A,I: Ubiquitous,0.3454043351396415,0.0561820017504667,0.0711233847436431,0.17284353444795048
ENSG00000204178,MACO1,I: Ubiquitous,0.1432888703626511,0.0741051361031088,0.0711233847436431,0.17284353444795048
ENSG00000157978,LDLRAP1,IV: Basal,0.0592694872863693,0.0813682930682144,0.0711233847436431,0.17284353444795048
ENSG00000117643,MAN1C1,I: Ubiquitous,0.088031471446436,0.1158049152003072,0.0711233847436431,0.17284353444795048
ENSG00000162430,SELENON,I: Ubiquitous,0.1890892038349312,0.0827988470030601,0.0711233847436431,0.17284353444795048
ENSG00000228172,ENSG00000228172,IV: Basal,0.0060702375989995,0.1253340451919654,0.0711233847436431,0.17284353444795048
ENSG00000117640,MTFR1L,I: Ubiquitous,0.2073259691538141,0.046703502762907,0.0711233847436431,0.17284353444795048
ENSG00000182749,PAQR7,I: Ubiquitous,0.1366194247603168,0.0718266049808439,0.0711233847436431,0.17284353444795048
ENSG00000117632,STMN1,I: Ubiquitous,0.2940808670279283,0.1142096499564805,0.0711233847436431,0.17284353444795048
ENSG00000158006,PAFAH2,IV: Basal,0.0657044601917465,0.0828023853858075,0.0711233847436431,0.17284353444795048
ENSG00000158014,SLC30A2,IV: Basal,0.009040225093789,0.1523352601864979,0.0711233847436431,0.17284353444795048
ENSG00000175087,PDIK1L,IV: Basal,0.047102959566486,0.0727379530254766,0.0711233847436431,0.17284353444795048
ENSG00000142684,ZNF593,I: Ubiquitous,0.2037307211338057,0.0627352879784928,0.0711233847436431,0.17284353444795048
ENSG00000142675,CNKSR1,IV: Basal,0.0396519383076281,0.1021867491680996,0.0711233847436431,0.17284353444795048
ENSG00000130695,CEP85,IV: Basal,0.0237859524802,0.0721978824273714,0.0711233847436431,0.17284353444795048
ENSG00000142669,SH3BGRL3,I: Ubiquitous,0.294237182159233,0.0864005372765629,0.0711233847436431,0.17284353444795048
ENSG00000158062,UBXN11,IV: Basal,0.0652876198416006,0.066306148534787,0.0711233847436431,0.17284353444795048
ENSG00000169442,CD52,IV: Basal,0.0065912880366819,0.1276699011749918,0.0711233847436431,0.17284353444795048
ENSG00000117682,DHDDS,I: Ubiquitous,0.0860254272613589,0.0646990804179298,0.0711233847436431,0.17284353444795048
ENSG00000198830,HMGN2,I: Ubiquitous,0.4314818674447686,0.122579286793842,0.0711233847436431,0.17284353444795048
ENSG00000117676,RPS6KA1,IV: Basal,0.0468163818257607,0.0542478518763431,0.0711233847436431,0.17284353444795048
ENSG00000117713,ARID1A,I: Ubiquitous,0.2391621508962067,0.0689435985359561,0.0711233847436431,0.17284353444795048
ENSG00000060642,PIGV,IV: Basal,0.0551271363067945,0.0900017738163422,0.0711233847436431,0.17284353444795048
ENSG00000204160,ZDHHC18,IV: Basal,0.025765944143393,0.0643075376018959,0.0711233847436431,0.17284353444795048
ENSG00000175793,SFN,IV: Basal,0.0158138807836598,0.1674958839640776,0.0711233847436431,0.17284353444795048
ENSG00000142751,GPN2,IV: Basal,0.0421529804085035,0.0559939562201826,0.0711233847436431,0.17284353444795048
ENSG00000198746,GPATCH3,IV: Basal,0.0232388495206335,0.0615618181431745,0.0711233847436431,0.17284353444795048
ENSG00000090273,NUDC,I: Ubiquitous,0.2929606085869112,0.0706739156073062,0.0711233847436431,0.17284353444795048
ENSG00000131910,NR0B2,IV: Basal,0.0478845352230095,0.1376963216030217,0.0711233847436431,0.17284353444795048
ENSG00000175707,KDF1,IV: Basal,0.0573155481450604,0.0775696187954993,0.0711233847436431,0.17284353444795048
ENSG00000253368,TRNP1,I: Ubiquitous,0.1017090454355981,0.1049731271496593,0.0711233847436431,0.17284353444795048
ENSG00000158246,TENT5B,IV: Basal,0.0439766569403918,0.1406181785775408,0.0711233847436431,0.17284353444795048
ENSG00000090020,SLC9A1,IV: Basal,0.0695341809087119,0.0766562407857525,0.0711233847436431,0.17284353444795048
ENSG00000142784,WDTC1,I: Ubiquitous,0.097723009587328,0.0514260512540536,0.0711233847436431,0.17284353444795048
ENSG00000186501,TMEM222,I: Ubiquitous,0.1314610254272613,0.0622149498431898,0.0711233847436431,0.17284353444795048
ENSG00000142765,SYTL1,IV: Basal,0.0271727803251354,0.0971993530639987,0.0711233847436431,0.17284353444795048
ENSG00000142733,MAP3K6,IV: Basal,0.0217538557732388,0.1129356101385508,0.0711233847436431,0.17284353444795048
ENSG00000158195,WASF2,I: Ubiquitous,0.2507815756565235,0.0460638789725466,0.0711233847436431,0.17284353444795048
ENSG00000126705,AHDC1,I: Ubiquitous,0.1399541475614839,0.0582359324648755,0.0711233847436431,0.17284353444795048
ENSG00000126709,IFI6,I: Ubiquitous,0.1587380158399333,0.0708785275921596,0.0711233847436431,0.17284353444795048
ENSG00000009780,FAM76A,I: Ubiquitous,0.0834722801167153,0.0493199662039038,0.0711233847436431,0.17284353444795048
ENSG00000117758,STX12,I: Ubiquitous,0.1594414339308045,0.0367768239548394,0.0711233847436431,0.17284353444795048
ENSG00000117751,PPP1R8,IV: Basal,0.0622134222592746,0.068322038238587,0.0711233847436431,0.17284353444795048
ENSG00000117748,RPA2,I: Ubiquitous,0.0952480200083368,0.0634247066169779,0.0711233847436431,0.17284353444795048
ENSG00000130768,SMPDL3B,IV: Basal,0.0142507294706127,0.0873547051939912,0.0711233847436431,0.17284353444795048
ENSG00000158156,XKR8,IV: Basal,0.0232909545644018,0.0735185798739615,0.0711233847436431,0.17284353444795048
ENSG00000158161,EYA3,I: Ubiquitous,0.1462849103793247,0.0885641871445707,0.0711233847436431,0.17284353444795048
ENSG00000169403,PTAFR,IV: Basal,0.0122967903293038,0.115080570509469,0.0711233847436431,0.17284353444795048
ENSG00000126698,DNAJC8,I: Ubiquitous,0.2579981242184243,0.0505807912805308,0.0711233847436431,0.17284353444795048
ENSG00000130770,ATP5IF1,I: Ubiquitous,0.6475875364735306,0.1233378269702566,0.0711233847436431,0.17284353444795048
ENSG00000270605,ENSG00000270605,IV: Basal,0.0236035848270112,0.08610901278154,0.0711233847436431,0.17284353444795048
ENSG00000130766,SESN2,IV: Basal,0.0387140475197999,0.0764208354725977,0.0711233847436431,0.17284353444795048
ENSG00000130772,MED18,IV: Basal,0.0172467694872863,0.0738224100644368,0.0711233847436431,0.17284353444795048
ENSG00000204138,PHACTR4,I: Ubiquitous,0.235254272613589,0.0937844934515426,0.0711233847436431,0.17284353444795048
ENSG00000180198,RCC1,IV: Basal,0.0143288870362651,0.1161034634355283,0.0711233847436431,0.17284353444795048
ENSG00000242125,SNHG3,IV: Basal,0.059217382242601,0.0795975100514372,0.0711233847436431,0.17284353444795048
ENSG00000180098,TRNAU1AP,IV: Basal,0.0621873697373905,0.0565632705250073,0.0711233847436431,0.17284353444795048
ENSG00000197989,SNHG12,IV: Basal,0.0483795331388078,0.0725620447879051,0.0711233847436431,0.17284353444795048
ENSG00000120656,TAF12,I: Ubiquitous,0.0840454355981659,0.0710379074989947,0.0711233847436431,0.17284353444795048
ENSG00000162419,GMEB1,IV: Basal,0.0413714047519799,0.0692402122254091,0.0711233847436431,0.17284353444795048
ENSG00000198492,YTHDF2,I: Ubiquitous,0.1792674030846185,0.0279187015468269,0.0711233847436431,0.17284353444795048
ENSG00000159023,EPB41,I: Ubiquitous,0.1684035014589412,0.0971443142645608,0.0711233847436431,0.17284353444795048
ENSG00000116350,SRSF4,I: Ubiquitous,0.255731554814506,0.0877967368828861,0.0711233847436431,0.17284353444795048
ENSG00000116353,MECR,I: Ubiquitous,0.0727125885785744,0.0641369670515017,0.0711233847436431,0.17284353444795048
ENSG00000060656,PTPRU,IV: Basal,0.0188359733222175,0.0818325366288895,0.0711233847436431,0.17284353444795048
ENSG00000162511,LAPTM5,IV: Basal,0.0050020842017507,0.1203352924685991,0.0711233847436431,0.17284353444795048
ENSG00000162512,SDC3,IV: Basal,0.0251667361400583,0.1503529289794608,0.0711233847436431,0.17284353444795048
ENSG00000134644,PUM1,I: Ubiquitous,0.2950187578157565,0.0820455292752502,0.0711233847436431,0.17284353444795048
ENSG00000060688,SNRNP40,I: Ubiquitous,0.1074666527719883,0.0488799312533928,0.0711233847436431,0.17284353444795048
ENSG00000121766,ZCCHC17,I: Ubiquitous,0.1209097540641934,0.0417061658475929,0.0711233847436431,0.17284353444795048
ENSG00000121769,FABP3,I: Ubiquitous,0.3438411838265944,0.1357535753546624,0.0711233847436431,0.17284353444795048
ENSG00000168528,SERINC2,I: Ubiquitous,0.3989162150896206,0.0576239774248328,0.0711233847436431,0.17284353444795048
ENSG00000142910,TINAGL1,I: Ubiquitous,0.1280481450604418,0.0770911176807945,0.0711233847436431,0.17284353444795048
ENSG00000162517,PEF1,I: Ubiquitous,0.1246352646936223,0.0617851817394042,0.0711233847436431,0.17284353444795048
ENSG00000184007,PTP4A2,I: Ubiquitous,0.3055179241350563,0.0384272620593874,0.0711233847436431,0.17284353444795048
ENSG00000121774,KHDRBS1,I: Ubiquitous,0.3198989162150896,0.0516936528815432,0.0711233847436431,0.17284353444795048
ENSG00000121775,TMEM39B,IV: Basal,0.0277719883284701,0.0820528738458997,0.0711233847436431,0.17284353444795048
ENSG00000025800,KPNA6,I: Ubiquitous,0.1383909962484368,0.0433637617128431,0.0711233847436431,0.17284353444795048
ENSG00000084652,TXLNA,I: Ubiquitous,0.1069977073780742,0.0660583045227861,0.0711233847436431,0.17284353444795048
ENSG00000160050,CCDC28B,IV: Basal,0.0525218841183826,0.0847961324013666,0.0711233847436431,0.17284353444795048
ENSG00000160051,IQCC,IV: Basal,0.009483117965819,0.0729123896027151,0.0711233847436431,0.17284353444795048
ENSG00000160055,TMEM234,IV: Basal,0.0557523968320133,0.0737141418123012,0.0711233847436431,0.17284353444795048
ENSG00000084623,EIF3I,I: Ubiquitous,0.2257711546477699,0.0580891261217839,0.0711233847436431,0.17284353444795048
ENSG00000183615,FAM167B,IV: Basal,0.006825760733639,0.1072826141073554,0.0711233847436431,0.17284353444795048
ENSG00000116478,HDAC1,I: Ubiquitous,0.1659024593580658,0.0293405955422493,0.0711233847436431,0.17284353444795048
ENSG00000175130,MARCKSL1,IV: Basal,0.0526521467278032,0.1096484459944679,0.0711233847436431,0.17284353444795048
ENSG00000162526,TSSK3,IV: Basal,0.0097175906627761,0.0994970227000927,0.0711233847436431,0.17284353444795048
ENSG00000225828,FAM229A,IV: Basal,0.040068778657774,0.1127619375937691,0.0711233847436431,0.17284353444795048
ENSG00000160058,BSDC1,I: Ubiquitous,0.1057211338057523,0.0723183609899359,0.0711233847436431,0.17284353444795048
ENSG00000160062,ZBTB8A,IV: Basal,0.0265735723218007,0.1113762070715759,0.0711233847436431,0.17284353444795048
ENSG00000176261,ZBTB8OS,I: Ubiquitous,0.1706961233847436,0.0271127401165745,0.0711233847436431,0.17284353444795048
ENSG00000162521,RBBP4,I: Ubiquitous,0.3090871196331805,0.0328789887719958,0.0711233847436431,0.17284353444795048
ENSG00000162520,SYNC,IV: Basal,0.038740100041684,0.0452518088297665,0.0711233847436431,0.17284353444795048
ENSG00000162522,KIAA1522,I: Ubiquitous,0.2272822009170487,0.0412800218789582,0.0711233847436431,0.17284353444795048
ENSG00000134684,YARS1,IV: Basal,0.0580189662359316,0.060106179541678,0.0711233847436431,0.17284353444795048
ENSG00000116497,S100PBP,I: Ubiquitous,0.1089255939974989,0.0817605080406304,0.0711233847436431,0.17284353444795048
ENSG00000160097,FNDC5,III: Patchy,0.0140423092955398,0.1927241177156676,0.0711233847436431,0.17284353444795048
ENSG00000121900,TMEM54,IV: Basal,0.0583055439766569,0.1194052831122375,0.0711233847436431,0.17284353444795048
ENSG00000116514,RNF19B,IV: Basal,0.0447321800750312,0.0613341573904553,0.0711233847436431,0.17284353444795048
ENSG00000236065,ENSG00000236065,IV: Basal,0.0087536473530637,0.0546313997236857,0.0711233847436431,0.17284353444795048
ENSG00000004455,AK2,I: Ubiquitous,0.2875156315131305,0.0324068485785627,0.0711233847436431,0.17284353444795048
ENSG00000142920,AZIN2,IV: Basal,0.0250625260525218,0.0546548208119218,0.0711233847436431,0.17284353444795048
ENSG00000116525,TRIM62,IV: Basal,0.0099781158816173,0.0706066646721182,0.0711233847436431,0.17284353444795048
ENSG00000160094,ZNF362,IV: Basal,0.0589568570237599,0.0559764430129173,0.0711233847436431,0.17284353444795048
ENSG00000225313,ENSG00000225313,IV: Basal,0.0051844518549395,0.0894160202838475,0.0711233847436431,0.17284353444795048
ENSG00000134686,PHC2,I: Ubiquitous,0.2636775739891621,0.0411050203071823,0.0711233847436431,0.17284353444795048
ENSG00000121903,ZSCAN20,IV: Basal,0.0083368070029178,0.109436495096008,0.0711233847436431,0.17284353444795048
ENSG00000121904,CSMD2,IV: Basal,0.0062786577740725,0.1314230874283822,0.0711233847436431,0.17284353444795048
ENSG00000163866,SMIM12,I: Ubiquitous,0.1690027094622759,0.0463799290848892,0.0711233847436431,0.17284353444795048
ENSG00000116544,DLGAP3,IV: Basal,0.0182888703626511,0.0976404773831216,0.0711233847436431,0.17284353444795048
ENSG00000243749,TMEM35B,I: Ubiquitous,0.162854314297624,0.0603442394169427,0.0711233847436431,0.17284353444795048
ENSG00000163867,ZMYM6,I: Ubiquitous,0.1527198832847019,0.0823743301861632,0.0711233847436431,0.17284353444795048
ENSG00000197056,ZMYM1,I: Ubiquitous,0.0798770320967069,0.0590814194511533,0.0711233847436431,0.17284353444795048
ENSG00000116560,SFPQ,I: Ubiquitous,0.4980721133805752,0.0721955831662091,0.0711233847436431,0.17284353444795048
ENSG00000146463,ZMYM4,I: Ubiquitous,0.2600823259691538,0.1047908634477936,0.0711233847436431,0.17284353444795048
ENSG00000227409,ZMYM4-AS1,IV: Basal,0.0105252188411838,0.0904114851384805,0.0711233847436431,0.17284353444795048
ENSG00000142687,KIAA0319L,I: Ubiquitous,0.2317632346811171,0.0812351689185018,0.0711233847436431,0.17284353444795048
ENSG00000020129,NCDN,IV: Basal,0.0468163818257607,0.1081704004683751,0.0711233847436431,0.17284353444795048
ENSG00000126067,PSMB2,I: Ubiquitous,0.225588786994581,0.0476893385285318,0.0711233847436431,0.17284353444795048
ENSG00000142686,C1orf216,IV: Basal,0.005080241767403,0.0742294081094462,0.0711233847436431,0.17284353444795048
ENSG00000092853,CLSPN,III: Patchy,0.0067736556898707,0.1968388404486375,0.0711233847436431,0.17284353444795048
ENSG00000134698,AGO4,IV: Basal,0.069768653605669,0.0906142761423785,0.0711233847436431,0.17284353444795048
ENSG00000092847,AGO1,IV: Basal,0.0692736556898707,0.0669663829356536,0.0711233847436431,0.17284353444795048
ENSG00000126070,AGO3,I: Ubiquitous,0.1971394330971238,0.1106224573087714,0.0711233847436431,0.17284353444795048
ENSG00000271554,ENSG00000271554,IV: Basal,0.0062005002084201,0.0721830070755038,0.0711233847436431,0.17284353444795048
ENSG00000092850,TEKT2,IV: Basal,0.0063047102959566,0.0913464504948916,0.0711233847436431,0.17284353444795048
ENSG00000116863,ADPRS,IV: Basal,0.0699249687369737,0.0628897506588947,0.0711233847436431,0.17284353444795048
ENSG00000054116,TRAPPC3,I: Ubiquitous,0.1561848686952897,0.0482985627620942,0.0711233847436431,0.17284353444795048
ENSG00000116871,MAP7D1,I: Ubiquitous,0.0879272613588995,0.0817498450673454,0.0711233847436431,0.17284353444795048
ENSG00000054118,THRAP3,I: Ubiquitous,0.2968424343476448,0.05022955446543,0.0711233847436431,0.17284353444795048
ENSG00000214193,SH3D21,I: Ubiquitous,0.1094987494789495,0.1331787223913899,0.0711233847436431,0.17284353444795048
ENSG00000142694,EVA1B,I: Ubiquitous,0.1776781992496873,0.0861688825389032,0.0711233847436431,0.17284353444795048
ENSG00000196182,STK40,I: Ubiquitous,0.0821175489787411,0.0826906516595909,0.0711233847436431,0.17284353444795048
ENSG00000181817,LSM10,I: Ubiquitous,0.150974364318466,0.0859430235662628,0.0711233847436431,0.17284353444795048
ENSG00000116885,OSCP1,IV: Basal,0.0463213839099624,0.0663033619700524,0.0711233847436431,0.17284353444795048
ENSG00000116898,MRPS15,I: Ubiquitous,0.2336129637348895,0.0682723487229542,0.0711233847436431,0.17284353444795048
ENSG00000233621,ZC3H12A-DT,IV: Basal,0.0339464360150062,0.0721178531253212,0.0711233847436431,0.17284353444795048
ENSG00000163874,ZC3H12A,IV: Basal,0.0249062109212171,0.076015823880064,0.0711233847436431,0.17284353444795048
ENSG00000163875,MEAF6,I: Ubiquitous,0.2153761984160066,0.0349974559138889,0.0711233847436431,0.17284353444795048
ENSG00000163877,SNIP1,IV: Basal,0.0502292621925802,0.0633566205825536,0.0711233847436431,0.17284353444795048
ENSG00000163879,DNALI1,I: Ubiquitous,0.0766986244268445,0.0649747463154652,0.0711233847436431,0.17284353444795048
ENSG00000134697,GNL2,IV: Basal,0.0476761150479366,0.0442928193639179,0.0711233847436431,0.17284353444795048
ENSG00000116922,C1orf109,IV: Basal,0.0423874531054606,0.0699429710674332,0.0711233847436431,0.17284353444795048
ENSG00000185090,MANEAL,IV: Basal,0.0272769904126719,0.1131889165804881,0.0711233847436431,0.17284353444795048
ENSG00000196449,YRDC,IV: Basal,0.0467642767819925,0.0923727891499674,0.0711233847436431,0.17284353444795048
ENSG00000197982,C1orf122,I: Ubiquitous,0.3193778657774072,0.0757523121437273,0.0711233847436431,0.17284353444795048
ENSG00000188786,MTF1,IV: Basal,0.04270008336807,0.0593130882326647,0.0711233847436431,0.17284353444795048
ENSG00000204084,INPP5B,IV: Basal,0.0497082117548978,0.079623928979199,0.0711233847436431,0.17284353444795048
ENSG00000183431,SF3A3,I: Ubiquitous,0.1166631929970821,0.0483702924613453,0.0711233847436431,0.17284353444795048
ENSG00000183386,FHL3,IV: Basal,0.0151104626927886,0.0509380430899044,0.0711233847436431,0.17284353444795048
ENSG00000183520,UTP11,I: Ubiquitous,0.0730252188411838,0.0773830185070075,0.0711233847436431,0.17284353444795048
ENSG00000116954,RRAGC,I: Ubiquitous,0.0724520633597332,0.0636808247393343,0.0711233847436431,0.17284353444795048
ENSG00000228436,RRAGC-DT,IV: Basal,0.0329564401834097,0.0864183567101657,0.0711233847436431,0.17284353444795048
ENSG00000214114,MYCBP,I: Ubiquitous,0.0995466861192163,0.1091377606142758,0.0711233847436431,0.17284353444795048
ENSG00000174574,AKIRIN1,I: Ubiquitous,0.2581283868278449,0.0393023301362834,0.0711233847436431,0.17284353444795048
ENSG00000168653,NDUFS5,I: Ubiquitous,0.6349520633597332,0.1265971947578283,0.0711233847436431,0.17284353444795048
ENSG00000127603,MACF1,I: Ubiquitous,0.3837015423092955,0.1131442760871121,0.0711233847436431,0.17284353444795048
ENSG00000090621,PABPC4,I: Ubiquitous,0.1803095039599833,0.0393716072764197,0.0711233847436431,0.17284353444795048
ENSG00000116983,HPCAL4,III: Patchy,0.0681273447269695,0.2786706390972611,0.0711233847436431,0.17284353444795048
ENSG00000084072,PPIE,I: Ubiquitous,0.1218736973739058,0.0522465964841467,0.0711233847436431,0.17284353444795048
ENSG00000043514,TRIT1,IV: Basal,0.0698207586494372,0.0647010658464452,0.0711233847436431,0.17284353444795048
ENSG00000131236,CAP1,I: Ubiquitous,0.2322582325969154,0.0325402553798447,0.0711233847436431,0.17284353444795048
ENSG00000131238,PPT1,I: Ubiquitous,0.2314245518966236,0.0648683766656902,0.0711233847436431,0.17284353444795048
